Table 1
OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
174666,3.9061E+11,3.9061E+11,39,61,25500,4,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,79.3304666,0,79.3304666,75.99316,1273,626,487,0.675,121,0.248459959,96,0.197125257,270,0.554414784,570,154,220,196,0.270175439,329,0,0,85,244,0,0,0,85,39,0,0,205,0,98,143,88,0.29787234,8.237583488,16.75150764,4.329337009,0,0,1.11852172,3.210815289,0,0,0,1.11852172,0.513204083,0,0,2.697611206,0,12.5669205,0,0.675564682,0.824259458,0.354989226,0.816674639,0.431466226,0.823435291,0.412437097,0.421568207,0.735397438,0.410736579,0.73192436,1.732522796,0.480694764,18.08243074,0,3.636310255,14.44612049,94.13987236,0,32.27007365,16.13503683,24.20255524,40.33759206,696.04,0,0,13.67,110.2829767,0.010738413,103749,68867,112633,53118,0.001178301,0.848586221,0.000994133,0.783425289,0.002138366,0.40417187,0.002038056,0.338057749,19,6,14,14,13.5,3433.863583,321046.2134
174667,3.9061E+11,3.9061E+11,39,61,9902,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,259.9108995,0,259.9108995,251.79539,1846,1004,840,0.641,199,0.236904762,449,0.53452381,192,0.228571429,971,296,361,314,0.304840371,109,19,7,12,66,5,19,7,12,66,5,0,0,0,34,60,15,0.311926606,3.987364503,7.331349474,0.432891166,0.075458093,0.02780035,0.047657743,0.262117587,0.019857393,0.075458093,0.02780035,0.047657743,0.262117587,0.019857393,0,0,0,4.420255669,0,0.129761905,0.726266008,0.726266008,0.726266008,0.562112483,0.27392491,0.398802672,0.435867137,0.091440162,0.111508951,0.201851852,8.908256881,0.000367695,22.76774019,0,3.507930795,19.2598094,115.7713665,0,36.93573459,7.387146917,81.25861609,29.54858767,344.67,0,0,7,17.23667614,0.003791983,49573,41263,49308,25851,0.000563012,0.405468629,0.000595654,0.469404471,0.000936125,0.176936658,0.000991863,0.164522965,4,10,15,17,13,6073.720915,1051842.243
174668,3.9061E+11,3.9061E+11,39,61,8501,3,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,187.2410134,0,187.2410134,187.06633,356,185,137,0.601,0,0,25,0.182481752,112,0.817518248,177,63,54,60,0.355932203,4,0,0,0,4,0,0,0,0,4,0,0,0,0,2,2,0,0.5,0.988954025,1.903068286,0.02138279,0,0,0,0.02138279,0,0,0,0,0.02138279,0,0,0,0,1.010336815,0,0.02919708,0,0,0,0,0.186144293,0.150107746,0.167112364,1.4329E-05,0.022222222,0.044198895,44.25,0,8.205347764,0,1.669866148,6.535481616,20.51858153,0,6.836109124,0,23.92638193,0,539.13,0,0,5,17.09027281,0.014044944,70806,52558,120551,58867,0.00080416,0.579138073,0.000758704,0.597895455,0.002288691,0.432584794,0.002258636,0.374645987,3,1,6,15,7.666666667,3866.387317,757753.9621
174841,3.9061E+11,3.9061E+11,39,61,1600,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,52.8559255,0,52.8559255,51.08709,410,459,270,0.751,176,0.651851852,89,0.32962963,5,0.018518519,135,61,47,27,0.451851852,585,11,2,341,228,3,11,0,341,210,3,0,18,2,195,190,200,0.333333333,8.984657376,8.025510946,11.45103391,0.215318586,0.039148834,6.674876177,4.462967063,0.058723251,0.215318586,0,6.674876177,4.110627558,0.058723251,0,0.352339505,0.039148834,20.43569129,0,2.166666667,0.498949183,0.498949183,0.508255371,0.437940358,0.654716717,0.530653839,0.476551759,0.53017322,0.824120603,0.375,0.230769231,0.463369369,40.34583277,0,11.06222213,29.28361065,355.2963991,0,121.0838698,48.43354791,230.0593526,72.65032186,155.57,0.765571932,0.966535526,40,484.3354791,0.097560976,96145,56536,150089,79604,0.001091941,0.786391409,0.000816128,0.643148854,0.002849477,0.538578851,0.003054283,0.506622032,15,6,20,20,16.83333333,2866.169727,213904.8116
174846,3.9061E+11,3.9061E+11,39,61,23210,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,240.9479513,0,240.9479513,240.9479513,2184,1109,943,0.576,0,0,451,0.47826087,492,0.52173913,1038,225,360,453,0.216763006,570,13,2,522,33,0,13,2,522,8,0,0,25,0,46,172,352,0.080701754,4.602653785,9.064198256,2.365656138,0.053953561,0.008300548,2.16644299,0.13695904,0,0.053953561,0.008300548,2.16644299,0.033202191,0,0,0.103756848,0,6.968309923,0,0.604453871,0.253604096,0.218442679,0.238366079,0.184489632,0.493894025,0.370303415,0.257110377,0.033466772,0.413943355,0.708955224,1.821052632,0.439968286,10.45082897,0,0,10.45082897,38.97406037,0,2.656175313,0,47.81115564,5.312350626,442.57,0,0,3,7.968525939,0.001373626,81806,56868,112207,26270,0.00092909,0.669109528,0.000820921,0.646925658,0.002130278,0.402643213,0.001007939,0.167189598,10,2,8,16,10,5793.809008,975102.6511
174847,3.9061E+11,3.9061E+11,39,61,24100,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,148.6222486,0,148.6222486,148.38057,972,392,392,0.623,17,0.043367347,97,0.24744898,278,0.709183673,632,115,140,377,0.181962025,187,25,0,71,62,29,25,0,71,20,29,7,35,0,59,67,61,0.315508021,2.641855332,6.550722915,1.260272824,0.168485672,0,0.478499308,0.417844466,0.195443379,0.168485672,0,0.478499308,0.134788537,0.195443379,0.047175988,0.23587994,0,3.902128156,0,0.477040816,0.931816026,0.802622638,0.893783925,0.770132643,0.650098144,0.679014251,0.713886606,0.889755016,0.322691976,0.456654457,3.379679144,0.092580278,15.42082024,0,2.739789787,12.68103046,34.46697953,0,17.22487733,0,34.44975465,0,-99999,0,0,-99999,-99999,-99999,74143,51912,-99999,-99999,0.000842059,0.606432141,0.000749378,0.590546613,-99999,-99999,-99999,-99999,15,18,8,1,8.5,3318.707334,601465.2072
174848,3.9061E+11,3.9061E+11,39,61,24100,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,101.1323467,0,101.1323467,101.11695,992,384,384,0.62,0,0,71,0.184895833,313,0.815104167,420,72,95,253,0.171428571,25,0,2,0,23,0,0,2,0,18,0,0,5,0,2,9,14,0.08,3.797582898,9.810422486,0.24723847,0,0.019779078,0,0.227459392,0,0,0.019779078,0,0.178011698,0,0,0.049447694,0,4.044821368,0,0.065104167,0.40217919,0.173209149,0.692208534,0.36570819,0.22491165,0.235393008,0.262058976,0.007636422,0.049164208,0.112359551,16.8,1.37451E-07,14.28984447,0,0.458229981,13.83161449,50.64571492,0,18.98502371,6.328341237,37.97004742,6.328341237,-99999,0,0,1.33,8.416693845,0.001340726,77721,52947,-99999,-99999,0.000882695,0.635697401,0.000764319,0.602320687,-99999,-99999,-99999,-99999,3,5,10,1,5,2917.660378,409277.1151
174849,3.9061E+11,3.9061E+11,39,61,23522,4,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,519.9806843,0,519.9806843,506.66691,1428,559,559,0.653,25,0.044722719,99,0.177101968,435,0.778175313,762,150,247,365,0.196850394,1311,223,167,522,253,146,223,167,522,216,146,0,37,0,348,377,586,0.265446224,1.103288944,2.818419699,2.587498757,0.440131368,0.329605105,1.030262663,0.499341865,0.288157756,0.440131368,0.329605105,1.030262663,0.426315585,0.288157756,0,0.073026281,0,3.690787701,0,2.345259392,0.92726882,0.92726882,0.877734627,0.756303699,0.924353212,0.865415885,0.895950842,0.496040064,0.95728368,0.735166425,0.581235698,0.657859233,15.95752112,3.658884214,1.165205582,11.13343133,54.17678166,6.154074751,6.154074751,1.23081495,56.6174877,11.07733455,387.58,0,0,4,4.9232598,0.00280112,92395,62769,63097,21087,0.001049351,0.755719322,0.000906105,0.714054946,0.001197912,0.226417058,0.000809076,0.134203542,20,18,10,17,15.33333333,9136.370087,2104333.894
174871,3.9061E+11,3.9061E+11,39,61,22700,3,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,119.7772772,0,119.7772772,119.77728,771,392,346,0.567,61,0.176300578,205,0.592485549,80,0.231213873,392,127,177,88,0.323979592,190,3,35,15,97,40,3,0,15,3,40,0,94,35,59,80,51,0.310526316,3.272740874,6.436946974,1.586277464,0.025046486,0.292209007,0.125232431,0.80983639,0.33395315,0.025046486,0,0.125232431,0.025046486,0.33395315,0,0.784789903,0.292209007,4.859018338,0,0.549132948,0.775944841,0.775944841,0.736295014,0.634431667,0.609935966,0.646640085,0.708085952,0.796380198,0.395421436,0.652920962,2.063157895,0.345363465,33.88555839,10.04919479,0,23.8363636,119.3575304,21.37300212,0,0,74.80550743,69.4622569,182.39,0,0,1.67,8.923228387,0.002166018,97386,67493,137230,31250,0.001106035,0.796541824,0.000974298,0.767794778,0.002605346,0.49243566,0.001199014,0.198883706,14,13,16,19,16.16666667,3217.785907,484728.6626
174872,3.9061E+11,3.9061E+11,39,61,22700,4,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,112.534282,0,112.534282,112.53428,362,155,155,0.503,57,0.367741935,88,0.567741935,10,0.064516129,93,38,39,16,0.408602151,338,0,17,315,6,0,0,17,315,6,0,0,0,0,60,84,194,0.177514793,1.377358081,3.216797584,3.003529236,0,0.15106508,2.799147069,0.053317087,0,0,0.15106508,2.799147069,0.053317087,0,0,0,0,4.380887317,0,2.180645161,0.261798665,0.17870539,0.261798665,0.138313689,0.591336064,0.493816497,0.26998269,0.380392629,0.965714286,0.431554524,0.275147929,0.48439622,13.1915943,0,0,13.1915943,127.062436,0,0,0,147.8660521,28.43577924,287,0,0,1.67,9.497550266,0.00461326,94917,65426,130106,29530,0.001077994,0.776347323,0.00094446,0.744280758,0.002470095,0.466871923,0.001133021,0.187937146,13,2,16,18,13.83333333,4106.818536,455419.6836
174882,3.9061E+11,3.9061E+11,39,61,10002,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,79.8886655,0,79.8886655,79.8886655,1295,674,519,0.612,117,0.225433526,222,0.427745665,180,0.346820809,524,174,210,140,0.332061069,12,7,1,0,4,0,7,1,0,0,0,0,4,0,6,6,0,0.5,8.436741255,16.21005924,0.150209043,0.087621942,0.01251742,0,0.050069681,0,0.087621942,0.01251742,0,0,0,0,0.050069681,0,8.586950298,0,0.023121387,0.808014151,0.551555465,0.808014151,0.42689071,0.092367761,0.125010896,0.139172475,4.08181E-09,0.018362663,0.044776119,43.66666667,0,12.66543644,0,5.847859967,6.817576478,72.13238529,0,64.08919173,8.011148966,32.04459586,0,500.24,0,0,9.33,74.74401985,0.007204633,53315,46090,187835,101991,0.000605511,0.436075282,0.000665334,0.524316023,0.003566094,0.674026468,0.003913238,0.649099136,1,6,12,15,10.16666667,2772.651775,323304.1223
174883,3.9061E+11,3.9061E+11,39,61,10003,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,130.8117748,0,130.8117748,130.8117748,1557,671,601,0.535,74,0.12312812,259,0.430948419,268,0.445923461,548,154,229,165,0.281021898,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5.129507653,11.90259824,0.015289144,0,0,0.015289144,0,0,0,0,0.015289144,0,0,0,0,0,5.144796797,0,0.003327787,0,0,0,0,0.032093911,0.002838391,0,0,0.002565747,0.007272727,274,0,12.88636676,0,0.856077395,12.03028936,24.4724147,0,0,0,29.35515557,4.892525929,418.43,0,0,7.67,37.52567387,0.00492614,55180,46757,166963,90885,0.000626692,0.451329533,0.000674963,0.53190376,0.003169834,0.599129455,0.003487117,0.578417458,1,1,7,16,8,3667.570108,529387.9582
174884,3.9061E+11,3.9061E+11,39,61,26500,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,72.4393418,0,72.4393418,65.1486,850,715,659,0.678,420,0.637329287,200,0.303490137,39,0.059180577,460,152,106,202,0.330434783,1756,0,716,163,874,3,0,256,163,874,3,0,0,460,274,316,1166,0.156036446,10.97490967,13.04709541,26.95376416,0,10.99025919,2.501972414,13.41548399,0.046048572,0,3.929478147,2.501972414,13.41548399,0.046048572,0,0,7.060781045,37.92867383,0,2.664643399,0.68138154,0.586910113,0.752089454,0.582099211,0.790919905,0.431906926,0.453443577,0.469587199,0.652340752,0.415162455,0.261958998,0.478049497,42.08716105,20.68874232,11.58071285,9.817705872,117.8497732,70.67982498,79.5148031,8.834978122,70.67982498,8.834978122,209.21,0.028738728,0.783263798,49,432.913928,0.057647059,107685,63565,183196,112221,0.001223004,0.880779644,0.000917596,0.723110176,0.003478022,0.657379896,0.004305747,0.714205706,18,11,16,19,16.5,2384.983654,293158.5748
175049,3.9061E+11,3.9061E+11,39,61,1100,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,95.642526,0,95.642526,91.87326,920,690,512,0.713,102,0.19921875,315,0.615234375,95,0.185546875,631,156,175,300,0.247226624,1261,43,211,52,767,188,43,210,52,489,188,173,105,1,296,374,591,0.234734338,7.510346318,10.01379509,13.72543001,0.468036075,2.296642135,0.565997114,8.348457429,2.046297258,0.468036075,2.285757575,0.565997114,5.322549782,2.046297258,1.88302886,1.142878788,0.01088456,21.23577633,0,2.462890625,0.703342707,0.703342707,0.808611386,0.808611386,0.78478613,0.602693816,0.661293307,0.435134056,0.843649702,0.667019027,0.500396511,0.606771203,35.56666714,3.333817865,14.79425435,17.43859492,243.1989301,13.38316807,120.4485126,60.22425631,93.68217648,40.14950421,214.58,0.227932911,0.863287278,73.67,492.9689958,0.080076087,103526,54845,148537,93194,0.001175769,0.846762255,0.000791718,0.623912178,0.002820012,0.53300966,0.00357571,0.593112578,18,19,20,19,19.16666667,3068.617917,387061.3048
175050,3.9061E+11,3.9061E+11,39,61,900,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,33.6280861,0,33.6280861,33.6280861,848,616,364,0.763,143,0.392857143,107,0.293956044,114,0.313186813,180,43,44,93,0.238888889,721,13,235,11,169,293,13,235,11,98,293,0,71,0,227,292,202,0.314840499,18.31802138,25.21701644,21.44041138,0.38658162,6.988206207,0.327107525,5.025561059,8.712954972,0.38658162,6.988206207,0.327107525,2.914230673,8.712954972,0,2.111330386,0,39.75843276,0,1.980769231,0.750318875,0.750318875,0.762970027,0.657416303,0.803935217,0.636213127,0.704210895,0.45493648,0.919056724,0.399556049,0.249653259,0.472202792,45.71513034,0,28.28161668,17.43351365,291.9274077,0,247.4122368,57.09513156,76.12684208,19.03171052,53.64,1,1,35,666.1098682,0.041273585,102045,57159,160553,96687,0.001158949,0.834648825,0.000825121,0.65023605,0.003048139,0.576127833,0.003709731,0.615343003,19,14,20,20,18.83333333,1506.502543,136093.4144
175051,3.9061E+11,3.9061E+11,39,61,21421,4,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,222.4349722,0,222.4349722,222.4349722,1488,552,521,0.694,18,0.034548944,58,0.111324376,445,0.854126679,836,187,268,381,0.223684211,46,0,4,26,16,0,0,4,26,15,0,0,1,0,9,17,20,0.195652174,2.481624155,6.689595549,0.206802013,0,0.017982784,0.116888094,0.071931135,0,0,0.017982784,0.116888094,0.067435439,0,0,0.004495696,0,2.688426168,0,0.088291747,0.821201946,0.560557535,0.709446287,0.472964191,0.255869531,0.187971422,0.181017581,9.76688E-05,0.059973924,0.10430839,18.17391304,3.47908E-08,10.63587221,0,2.122552492,8.513319715,33.58320828,0,11.50898159,0,34.52694477,2.877245397,898.55,0,0,4,11.50898159,0.002688172,34906,30114,58790,28347,0.000396436,0.285503963,0.000434712,0.34257437,0.001116143,0.210961834,0.001087631,0.180408205,4,7,8,13,8.833333333,5733.335453,900182.4043
175153,3.9061E+11,3.9061E+11,39,61,9700,3,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,186.6052251,0,186.6052251,186.52876,2112,973,774,0.537,175,0.226098191,137,0.177002584,462,0.596899225,597,171,250,176,0.286432161,95,0,0,4,91,0,0,0,4,9,0,80,2,0,30,36,29,0.315789474,5.216353768,11.32265073,0.509304839,0,0,0.021444414,0.487860424,0,0,0,0.021444414,0.048249932,0,0.428888285,0.010722207,0,5.725658606,0,0.122739018,0.251862848,0.108471424,0.420277422,0.280184948,0.331489595,0.316182771,0.348628553,0.134049786,0.086089715,0.274566474,6.284210526,0.005071034,13.45250794,0,1.762269604,11.69023833,59.47100353,0,24.00790223,6.859400637,44.58610414,6.859400637,421.11,0,0,8.33,28.56940365,0.003944129,47968,38368,68080,23117,0.000544784,0.392340975,0.000553863,0.43647119,0.001292516,0.244298038,0.000886964,0.147123028,6,3,10,16,10.16666667,5057.889632,755180.3212
175154,3.9061E+11,3.9061E+11,39,61,9700,4,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,69.5040409,0,69.5040409,69.5040409,1149,509,467,0.75,75,0.160599572,218,0.466809422,174,0.372591006,407,126,180,101,0.30958231,131,22,14,4,75,16,22,14,4,4,16,67,4,0,37,40,54,0.282442748,7.323315212,16.53141292,1.8847825,0.316528359,0.201427137,0.057550611,1.079073951,0.230202443,0.316528359,0.201427137,0.057550611,0.057550611,0.230202443,0.963972729,0.057550611,0,9.208097712,0,0.280513919,0.758801292,0.758801292,0.74923144,0.701119524,0.442721316,0.590142457,0.65302395,0.638734668,0.2046875,0.486988848,3.106870229,0.121618008,20.61227775,0,0.00404816,20.60822959,147.3940201,0,9.208097712,0,184.1619542,18.41619542,309.8,0,0,7,64.45668399,0.006092254,54683,43670,79828,35072,0.000621048,0.447264459,0.0006304,0.496786303,0.001515555,0.286454521,0.001345659,0.223207978,8,15,17,18,15.5,2190.859203,281279.475
175155,3.9061E+11,3.9061E+11,39,61,9700,5,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,52.2193959,0,52.2193959,49.89228,312,198,139,0.776,0,0,71,0.510791367,68,0.489208633,256,91,109,56,0.35546875,51,31,0,0,20,0,31,0,0,20,0,0,0,0,29,20,2,0.568627451,3.968549844,6.253472481,1.022202232,0.621338612,0,0,0.400863621,0,0.621338612,0,0,0.400863621,0,0,0,0,4.990752076,0,0.366906475,0.966177351,0.416109936,0.966177351,0.322059117,0.69309662,0.562682348,0.626424553,0.840005232,0.280991736,0.332247557,5.019607843,0.017960007,20.89027057,0,2.9276586,17.96261197,53.12968395,0,0,12.25598246,61.27991228,0,223.97,0,0,5,61.27991228,0.016025641,56439,44620,78596,33917,0.000640991,0.461627175,0.000644114,0.507593425,0.001492165,0.282033616,0.001301343,0.215857237,16,4,10,19,13,1987.167199,211328.8126
175156,3.9061E+11,3.9061E+11,39,61,9200,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,313.8782808,0,313.8782808,285.913779,1576,636,552,0.48,97,0.175724638,235,0.425724638,220,0.398550725,665,218,311,136,0.327819549,70,0,3,38,29,0,0,3,38,3,0,0,26,0,24,22,24,0.342857143,2.224446832,5.51215127,0.244829054,0,0.010492674,0.132907201,0.101429179,0,0,0.010492674,0.132907201,0.010492674,0,0,0.090936506,0,2.469275886,0,0.126811594,0.757045665,0.51676406,0.699338271,0.466225514,0.321283229,0.250622885,0.244670747,0.005680411,0.085054678,0.19047619,9.5,0.000203468,10.36702646,0,1.663130487,8.703895974,45.55345455,0,14.27304874,6.117020888,32.6241114,8.156027851,1024.62,0,0,12.67,25.83421822,0.00803934,59374,43393,77716,34795,0.000674324,0.485633195,0.000626402,0.493635174,0.001475458,0.278875827,0.001335031,0.221445073,5,7,9,13,9.333333333,5381.443637,1270246.033
175157,3.9061E+11,3.9061E+11,39,61,9200,3,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,209.694002,0,209.694002,209.694002,1727,859,568,0.561,164,0.288732394,314,0.552816901,90,0.158450704,594,211,261,122,0.355218855,69,0,13,28,5,23,0,13,28,4,23,0,1,0,16,37,16,0.231884058,4.096445257,8.235810197,0.3290509,0,0.061995097,0.133527901,0.023844268,0.109683633,0,0.061995097,0.133527901,0.019075414,0.109683633,0,0.004768854,0,4.425496157,0,0.121478873,0.892209912,0.768507788,0.791038042,0.612244485,0.296355968,0.314014156,0.324633282,0.017548682,0.076837416,0.208144796,8.608695652,0.000496119,11.44842417,0,4.761491231,6.68693294,42.74113668,0,12.20826526,12.20826526,24.41653052,6.10413263,852.95,0,0,10.33,31.52784504,0.005981471,62585,48117,43769,19952,0.000710792,0.51189668,0.000694595,0.547375007,0.000830965,0.157060529,0.000765528,0.126980086,5,12,9,13,10.16666667,4553.823684,848620.7794
175158,3.9061E+11,3.9061E+11,39,61,9500,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,30.830667,0,30.830667,30.830667,340,185,123,0.6,48,0.390243902,41,0.333333333,34,0.276422764,143,49,55,39,0.342657343,48,34,7,0,7,0,34,7,0,7,0,0,0,0,8,29,11,0.166666667,6.000518899,11.02798068,1.55689139,1.102798068,0.227046661,0,0.227046661,0,1.102798068,0.227046661,0,0.227046661,0,0,0,0,7.557410289,0,0.390243902,0.733475483,0.500674908,0.733475483,0.387510379,0.591364884,0.52692777,0.586619598,0.689208836,0.24742268,0.502617801,2.979166667,0.138184343,29.2071732,0,8.577323248,20.62984995,193.8018402,0,20.75855187,41.51710373,145.3098631,41.51710373,292.36,0,0,7,145.3098631,0.020588235,70851,49644,80195,36173,0.000804671,0.579506139,0.000716638,0.564746033,0.001522522,0.287771462,0.001387902,0.230215049,13,5,19,18,15.33333333,1508.105907,124770.3914
175159,3.9061E+11,3.9061E+11,39,61,9600,1,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,166.3462374,0,166.3462374,143.00494,1228,852,625,0.719,41,0.0656,297,0.4752,287,0.4592,556,170,196,190,0.305755396,160,0,2,2,30,126,0,2,2,7,126,0,23,0,64,75,21,0.4,5.957836142,8.587115942,1.118842468,0,0.013985531,0.013985531,0.209782963,0.881088444,0,0.013985531,0.013985531,0.048949358,0.881088444,0,0.160833605,0,7.07667861,0,0.256,0.441139084,0.379976525,0.443267967,0.343078782,0.391628523,0.501389773,0.556646986,0.921903358,0.23054755,0.446927374,3.475,0.08416299,18.12789924,0.748984681,3.378328062,14.0005865,53.89048854,7.694793823,19.23698456,0,61.55835058,0,438.55,0,0,15,57.71095367,0.012214984,76279,49486,65807,27984,0.000866318,0.623902962,0.000714358,0.562948638,0.001249362,0.236141612,0.001073703,0.178097972,7,5,10,16,10.66666667,5724.410307,673192.2796
175160,3.9061E+11,3.9061E+11,39,61,9600,2,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,325.2085571,0,325.2085571,289.46579,905,565,387,0.601,97,0.250645995,123,0.317829457,167,0.431524548,441,135,183,123,0.306122449,26,1,0,1,23,1,1,0,1,23,1,0,0,0,7,10,9,0.269230769,1.951871411,3.126448897,0.089820631,0.00345464,0,0.00345464,0.079456712,0.00345464,0.00345464,0,0.00345464,0.079456712,0.00345464,0,0,0,2.041692042,0,0.067183463,0.349413609,0.300968501,0.349413609,0.232942406,0.164972899,0.271490126,0.300185732,0.011589076,0.055853921,0.111349036,16.96153846,1.16948E-07,12.41218764,0,2.688404222,9.72378342,57.09271664,0,15.74374317,1.967967896,49.19919741,11.80780738,760.42,0,0,4.67,9.190410076,0.005160221,63472,44843,66881,27907,0.000720866,0.519151651,0.000647333,0.510130254,0.001269753,0.23999555,0.001070749,0.177607922,2,3,10,14,8.833333333,5576.848852,1316100.351
175161,3.9061E+11,3.9061E+11,39,61,9600,3,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,64.7231501,0,64.7231501,64.7231501,940,516,411,0.616,85,0.206812652,134,0.326034063,192,0.467153285,376,117,144,115,0.311170213,3,0,2,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,7.972417894,14.52339694,0.046351267,0,0.030900845,0,0.015450422,0,0,0.030900845,0,0.015450422,0,0,0,0,8.018769161,0,0.00729927,0.918295834,0.395488489,0.918295834,0.306098611,0.043270239,0.028328817,0.031537983,0,0.006362672,0.015831135,125.3333333,0,17.02931021,0,6.81242087,10.21688934,42.85576329,0,19.77654051,0,0,29.66481077,89.86,0,0,2,19.77654051,0.00212766,73517,50076,89511,34903,0.00083495,0.601311947,0.000722874,0.569660429,0.001699389,0.321200965,0.001339174,0.222132415,1,4,9,20,10.5,2133.520866,261931.7992
